dataset,model,input_type,horizon,horizon_index,mean_mae,std_mae,mean_rmse,std_rmse,mean_wape,std_wape,num_runs
ETTh1,dlinear,multivariate,96,89,2.573090111085841,0.054065905008181786,3.260125984021523,0.07504366507014376,32.24262007047961,0.6774836320092181,3
ETTh1,dlinear,multivariate,96,90,2.5776672205049804,0.05749687602901305,3.2742709676608697,0.09310115410408555,32.291593056070106,0.7202891466961633,3
ETTh1,dlinear,multivariate,96,91,2.622029278931464,0.09394055928789062,3.3192196829774034,0.1327083190587114,32.838199698072636,1.1765081612290524,3
ETTh1,dlinear,multivariate,96,92,2.6064119543727586,0.0564697259626198,3.2918740851002357,0.082226332575448,32.633531606763135,0.7070281364903773,3
ETTh1,dlinear,multivariate,96,93,2.6108609775135125,0.06839215218708967,3.304062736671981,0.09661887003118663,32.682244128791645,0.8561195075199569,3
ETTh1,dlinear,multivariate,96,94,2.622141466236039,0.12306714802144264,3.3057217608339307,0.13836454038655577,32.818362663432666,1.540291531837011,3
ETTh1,dlinear,multivariate,96,95,2.582542589528407,0.07181055031685707,3.267945875220583,0.0847613176273707,32.31773855182177,0.8986316817436911,3
ETTh1,dlinear,univariate,24,0,0.44755219176615096,0.005453178701267242,0.64804915679029,0.00448314029999126,5.701855266538506,0.06947398821687087,3
ETTh1,dlinear,univariate,24,1,0.6229232736545671,0.01159014969859709,0.8951588890412753,0.009281626926892264,7.934303115800169,0.14762614394973564,3
ETTh1,dlinear,univariate,24,2,0.7703128013053012,0.01980072606356775,1.0874463649370043,0.014118579308273845,9.809597352182399,0.25215360517873686,3
ETTh1,dlinear,univariate,24,3,0.8757731057768915,0.003086247185416502,1.2247010796487992,0.0008754836361692715,11.15080802406404,0.03929573727758915,3
ETTh1,dlinear,univariate,24,4,0.9904884303398079,0.02211431827032581,1.3589662187147926,0.01747220584257199,12.608840769406756,0.2815135535695878,3
ETTh1,dlinear,univariate,24,5,1.095092743177199,0.027731984567172418,1.4768822472851015,0.0218953583202498,13.937627093411649,0.35295463499839297,3
ETTh1,dlinear,univariate,24,6,1.1557214130233442,0.02533015651581514,1.5555092847539294,0.01551796675613723,14.706022494954487,0.3223145710762819,3
ETTh1,dlinear,univariate,24,7,1.206948807015811,0.014780509299848584,1.6251183735016916,0.004833221899598583,15.354764350787704,0.1880371694015255,3
ETTh1,dlinear,univariate,24,8,1.2710152773805505,0.01665571301796057,1.7022822352474922,0.005107060717673833,16.16667832226333,0.21185233520106952,3
ETTh1,dlinear,univariate,24,9,1.3260390193369656,0.01605429319406869,1.7643451990462535,0.012697884797296376,16.86305633827094,0.20416024464956367,3
ETTh1,dlinear,univariate,24,10,1.3754189599093385,0.0017384764050365489,1.8204003811328147,0.004254078026117899,17.48748159851866,0.022103500844962185,3
ETTh1,dlinear,univariate,24,11,1.4283702853568847,0.013310037126262516,1.8757828259676324,0.011754493236481511,18.15700514883604,0.16919311127531883,3
ETTh1,dlinear,univariate,24,12,1.46490556480882,0.006908321369236517,1.9160139171341466,0.006467234944637647,18.617474141015723,0.08779780590592008,3
ETTh1,dlinear,univariate,24,13,1.495669116105291,0.018572681964092015,1.9508277010137942,0.015667796107045762,19.00445974388468,0.23599055628137777,3
ETTh1,dlinear,univariate,24,14,1.520969540679389,0.026205292139567363,1.9813484444719949,0.014835345013142263,19.322548552631766,0.3329146417202491,3
ETTh1,dlinear,univariate,24,15,1.5356914338957612,0.026588624046595247,2.00167008023853,0.014972677685646333,19.505745060338786,0.3377181839468952,3
