timestamp,experiment_id,dataset,model,model_type,input_type,input_len,horizon,seed,num_features,total_parameters,trainable_parameters,epochs_requested,epochs_ran,best_epoch,best_val_loss,stopped_early,mae,rmse,wape,checkpoint_path,metrics_path,predictions_path,config_path
2026-07-01T23:04:56.999574+00:00,ETTh1_lstm_regularized_multivariate_len96_h96_seed42,ETTh1,lstm_regularized,recurrent,multivariate,96,96,42,7,58208,58208,100,12,2,0.4300647910948723,True,2.7581734657287598,3.5170563221300095,34.893463134765625,results/checkpoints/ETTh1_lstm_regularized_multivariate_len96_h96_seed42_best.pt,results/metrics/ETTh1_lstm_regularized_multivariate_len96_h96_seed42_metrics.json,results/predictions/ETTh1_lstm_regularized_multivariate_len96_h96_seed42_predictions.csv,results/logs/ETTh1_lstm_regularized_multivariate_len96_h96_seed42_config.yaml
2026-07-01T23:06:27.848793+00:00,ETTh1_transformer_regularized_multivariate_len96_h96_seed42,ETTh1,transformer_regularized,attention,multivariate,96,96,42,7,73696,73696,100,14,4,0.2846384378402464,True,2.4439706802368164,3.072540794703893,30.918506622314453,results/checkpoints/ETTh1_transformer_regularized_multivariate_len96_h96_seed42_best.pt,results/metrics/ETTh1_transformer_regularized_multivariate_len96_h96_seed42_metrics.json,results/predictions/ETTh1_transformer_regularized_multivariate_len96_h96_seed42_predictions.csv,results/logs/ETTh1_transformer_regularized_multivariate_len96_h96_seed42_config.yaml
2026-07-01T23:07:08.844388+00:00,ETTh1_lstm_regularized_multivariate_len96_h96_seed2024,ETTh1,lstm_regularized,recurrent,multivariate,96,96,2024,7,58208,58208,100,11,1,0.5066044502873575,True,2.8363513946533203,3.6077014296373964,35.882484436035156,results/checkpoints/ETTh1_lstm_regularized_multivariate_len96_h96_seed2024_best.pt,results/metrics/ETTh1_lstm_regularized_multivariate_len96_h96_seed2024_metrics.json,results/predictions/ETTh1_lstm_regularized_multivariate_len96_h96_seed2024_predictions.csv,results/logs/ETTh1_lstm_regularized_multivariate_len96_h96_seed2024_config.yaml
2026-07-01T23:08:31.378057+00:00,ETTh1_transformer_regularized_multivariate_len96_h96_seed2024,ETTh1,transformer_regularized,attention,multivariate,96,96,2024,7,73696,73696,100,13,3,0.2652835895553712,True,2.4358863830566406,3.0478468689886964,30.81623077392578,results/checkpoints/ETTh1_transformer_regularized_multivariate_len96_h96_seed2024_best.pt,results/metrics/ETTh1_transformer_regularized_multivariate_len96_h96_seed2024_metrics.json,results/predictions/ETTh1_transformer_regularized_multivariate_len96_h96_seed2024_predictions.csv,results/logs/ETTh1_transformer_regularized_multivariate_len96_h96_seed2024_config.yaml
2026-07-01T23:09:06.498806+00:00,ETTh1_lstm_regularized_multivariate_len96_h96_seed3407,ETTh1,lstm_regularized,recurrent,multivariate,96,96,3407,7,58208,58208,100,11,1,0.45813239266795497,True,2.689307689666748,3.4235431663540696,34.02224349975586,results/checkpoints/ETTh1_lstm_regularized_multivariate_len96_h96_seed3407_best.pt,results/metrics/ETTh1_lstm_regularized_multivariate_len96_h96_seed3407_metrics.json,results/predictions/ETTh1_lstm_regularized_multivariate_len96_h96_seed3407_predictions.csv,results/logs/ETTh1_lstm_regularized_multivariate_len96_h96_seed3407_config.yaml
2026-07-01T23:11:00.175944+00:00,ETTh1_transformer_regularized_multivariate_len96_h96_seed3407,ETTh1,transformer_regularized,attention,multivariate,96,96,3407,7,73696,73696,100,18,8,0.25758507628594673,True,2.2778754234313965,2.862324511883327,28.817245483398438,results/checkpoints/ETTh1_transformer_regularized_multivariate_len96_h96_seed3407_best.pt,results/metrics/ETTh1_transformer_regularized_multivariate_len96_h96_seed3407_metrics.json,results/predictions/ETTh1_transformer_regularized_multivariate_len96_h96_seed3407_predictions.csv,results/logs/ETTh1_transformer_regularized_multivariate_len96_h96_seed3407_config.yaml
2026-07-01T23:11:59.110732+00:00,ETTh2_lstm_regularized_multivariate_len96_h96_seed42,ETTh2,lstm_regularized,recurrent,multivariate,96,96,42,7,58208,58208,100,17,7,0.6057391605069561,True,5.148460388183594,6.505599324489696,19.324386596679688,results/checkpoints/ETTh2_lstm_regularized_multivariate_len96_h96_seed42_best.pt,results/metrics/ETTh2_lstm_regularized_multivariate_len96_h96_seed42_metrics.json,results/predictions/ETTh2_lstm_regularized_multivariate_len96_h96_seed42_predictions.csv,results/logs/ETTh2_lstm_regularized_multivariate_len96_h96_seed42_config.yaml
2026-07-01T23:14:37.846352+00:00,ETTh2_transformer_regularized_multivariate_len96_h96_seed42,ETTh2,transformer_regularized,attention,multivariate,96,96,42,7,73696,73696,100,25,15,0.31726657352139875,True,4.8760528564453125,6.099931134945232,18.301921844482422,results/checkpoints/ETTh2_transformer_regularized_multivariate_len96_h96_seed42_best.pt,results/metrics/ETTh2_transformer_regularized_multivariate_len96_h96_seed42_metrics.json,results/predictions/ETTh2_transformer_regularized_multivariate_len96_h96_seed42_predictions.csv,results/logs/ETTh2_transformer_regularized_multivariate_len96_h96_seed42_config.yaml
2026-07-01T23:15:13.315246+00:00,ETTh2_lstm_regularized_multivariate_len96_h96_seed2024,ETTh2,lstm_regularized,recurrent,multivariate,96,96,2024,7,58208,58208,100,11,1,0.7180579056278352,True,6.297369480133057,7.6284387057511545,23.636735916137695,results/checkpoints/ETTh2_lstm_regularized_multivariate_len96_h96_seed2024_best.pt,results/metrics/ETTh2_lstm_regularized_multivariate_len96_h96_seed2024_metrics.json,results/predictions/ETTh2_lstm_regularized_multivariate_len96_h96_seed2024_predictions.csv,results/logs/ETTh2_lstm_regularized_multivariate_len96_h96_seed2024_config.yaml
2026-07-01T23:18:04.238802+00:00,ETTh2_transformer_regularized_multivariate_len96_h96_seed2024,ETTh2,transformer_regularized,attention,multivariate,96,96,2024,7,73696,73696,100,27,17,0.3546047361435429,True,4.718493461608887,5.943680608205936,17.710535049438477,results/checkpoints/ETTh2_transformer_regularized_multivariate_len96_h96_seed2024_best.pt,results/metrics/ETTh2_transformer_regularized_multivariate_len96_h96_seed2024_metrics.json,results/predictions/ETTh2_transformer_regularized_multivariate_len96_h96_seed2024_predictions.csv,results/logs/ETTh2_transformer_regularized_multivariate_len96_h96_seed2024_config.yaml
2026-07-01T23:18:43.087476+00:00,ETTh2_lstm_regularized_multivariate_len96_h96_seed3407,ETTh2,lstm_regularized,recurrent,multivariate,96,96,3407,7,58208,58208,100,12,2,0.5593433007886333,True,5.674906253814697,7.009163716669777,21.30036163330078,results/checkpoints/ETTh2_lstm_regularized_multivariate_len96_h96_seed3407_best.pt,results/metrics/ETTh2_lstm_regularized_multivariate_len96_h96_seed3407_metrics.json,results/predictions/ETTh2_lstm_regularized_multivariate_len96_h96_seed3407_predictions.csv,results/logs/ETTh2_lstm_regularized_multivariate_len96_h96_seed3407_config.yaml
2026-07-01T23:21:15.579028+00:00,ETTh2_transformer_regularized_multivariate_len96_h96_seed3407,ETTh2,transformer_regularized,attention,multivariate,96,96,3407,7,73696,73696,100,24,14,0.3552981322811496,True,4.784433841705322,6.021217025973815,17.958038330078125,results/checkpoints/ETTh2_transformer_regularized_multivariate_len96_h96_seed3407_best.pt,results/metrics/ETTh2_transformer_regularized_multivariate_len96_h96_seed3407_metrics.json,results/predictions/ETTh2_transformer_regularized_multivariate_len96_h96_seed3407_predictions.csv,results/logs/ETTh2_transformer_regularized_multivariate_len96_h96_seed3407_config.yaml
2026-07-01T23:47:31.724619+00:00,ETTh1_dlinear_multivariate_len96_h24_seed42,ETTh1,dlinear,linear,multivariate,96,24,42,7,32304,32304,100,50,40,0.03986715558920924,True,1.4418936967849731,1.9135986388863473,18.324447631835938,results/checkpoints/ETTh1_dlinear_multivariate_len96_h24_seed42_best.pt,results/metrics/ETTh1_dlinear_multivariate_len96_h24_seed42_metrics.json,results/predictions/ETTh1_dlinear_multivariate_len96_h24_seed42_predictions.csv,results/logs/ETTh1_dlinear_multivariate_len96_h24_seed42_config.yaml
2026-07-01T23:47:55.319159+00:00,ETTh1_nlinear_multivariate_len96_h24_seed42,ETTh1,nlinear,linear,multivariate,96,24,42,7,16152,16152,100,24,14,0.03760704610143063,True,1.4267959594726562,1.9139484605098214,18.13257598876953,results/checkpoints/ETTh1_nlinear_multivariate_len96_h24_seed42_best.pt,results/metrics/ETTh1_nlinear_multivariate_len96_h24_seed42_metrics.json,results/predictions/ETTh1_nlinear_multivariate_len96_h24_seed42_predictions.csv,results/logs/ETTh1_nlinear_multivariate_len96_h24_seed42_config.yaml
