dataset,model,horizon,aggregation_method,anomaly_type,injection_seed,detector_type,threshold_method,threshold_value,tp,fp,tn,fn,precision,recall,f1,false_positive_rate,true_negative_rate,num_points,num_true_anomaly,num_predicted_anomaly,num_true_events,num_detected_events,event_recall,mean_detection_delay,median_detection_delay,max_detection_delay
ETTh2,nlinear,24,first,spike,42,residual,iqr,2.14776143,67,138,3161,0,0.32682926829268294,1.0,0.4926470588235294,0.041830857835707794,0.9581691421642922,3366,67,205,32,32,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,42,flatness,iqr,2.1641712816883647,2,145,3154,65,0.013605442176870748,0.029850746268656716,0.018691588785046728,0.04395271294331616,0.9560472870566838,3366,67,147,32,2,0.0625,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,42,hybrid_rankmax,iqr,1.4028976572133167,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,32,0,0.0,,,
ETTh2,nlinear,24,first,spike,42,hybrid_or,iqr,,67,277,3022,0,0.19476744186046513,1.0,0.3260340632603406,0.08396483782964535,0.9160351621703546,3366,67,344,32,32,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,42,residual,mad,2.4964195943355,67,62,3237,0,0.5193798449612403,1.0,0.6836734693877551,0.018793573810245528,0.9812064261897545,3366,67,129,32,32,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,42,flatness,mad,1.9826003047805587,2,170,3129,65,0.011627906976744186,0.029850746268656716,0.01673640167364017,0.05153076689906032,0.9484692331009397,3366,67,172,32,2,0.0625,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,42,hybrid_rankmax,mad,1.595329408138101,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,32,0,0.0,,,
ETTh2,nlinear,24,first,spike,42,hybrid_or,mad,,67,230,3069,0,0.2255892255892256,1.0,0.36813186813186816,0.06971809639284632,0.9302819036071537,3366,67,297,32,32,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,2024,residual,percentile,2.4745504259999995,67,66,3233,0,0.5037593984962406,1.0,0.67,0.020006062443164597,0.9799939375568354,3366,67,133,32,32,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,2024,flatness,percentile,1000000.0,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,32,0,0.0,,,
ETTh2,nlinear,24,first,spike,2024,hybrid_rankmax,percentile,1.0,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,32,0,0.0,,,
ETTh2,nlinear,24,first,spike,2024,hybrid_or,percentile,,67,66,3233,0,0.5037593984962406,1.0,0.67,0.020006062443164597,0.9799939375568354,3366,67,133,32,32,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,2024,residual,mean_std,2.416902501906649,67,78,3221,0,0.46206896551724136,1.0,0.6320754716981132,0.023643528341921793,0.9763564716580782,3366,67,145,32,32,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,2024,flatness,mean_std,325372.250042359,0,26,3273,67,0.0,0.0,0.0,0.007881176113973931,0.992118823886026,3366,67,26,32,0,0.0,,,
ETTh2,nlinear,24,first,spike,2024,hybrid_rankmax,mean_std,1.3875889721404169,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,32,0,0.0,,,
ETTh2,nlinear,24,first,spike,2024,hybrid_or,mean_std,,67,103,3196,0,0.3941176470588235,1.0,0.5654008438818565,0.03122158229766596,0.9687784177023341,3366,67,170,32,32,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,2024,residual,iqr,2.14776143,67,140,3159,0,0.32367149758454106,1.0,0.4890510948905109,0.042437102152167325,0.9575628978478327,3366,67,207,32,32,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,2024,flatness,iqr,2.1641712816883647,1,146,3153,66,0.006802721088435374,0.014925373134328358,0.009345794392523364,0.044255835101545925,0.955744164898454,3366,67,147,32,1,0.03125,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,2024,hybrid_rankmax,iqr,1.4028976572133167,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,32,0,0.0,,,
ETTh2,nlinear,24,first,spike,2024,hybrid_or,iqr,,67,279,3020,0,0.1936416184971098,1.0,0.32445520581113796,0.08457108214610488,0.9154289178538951,3366,67,346,32,32,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,2024,residual,mad,2.4964195943355,67,64,3235,0,0.5114503816793893,1.0,0.6767676767676767,0.019399818126705062,0.9806001818732949,3366,67,131,32,32,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,2024,flatness,mad,1.9826003047805587,1,175,3124,66,0.005681818181818182,0.014925373134328358,0.00823045267489712,0.05304637769020915,0.9469536223097909,3366,67,176,32,1,0.03125,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,2024,hybrid_rankmax,mad,1.595329408138101,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,32,0,0.0,,,
ETTh2,nlinear,24,first,spike,2024,hybrid_or,mad,,67,236,3063,0,0.22112211221122113,1.0,0.36216216216216224,0.07153682934222491,0.9284631706577751,3366,67,303,32,32,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,3407,residual,percentile,2.4745504259999995,68,66,3232,0,0.5074626865671642,1.0,0.6732673267326732,0.02001212856276531,0.9799878714372346,3366,68,134,33,33,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,3407,flatness,percentile,1000000.0,0,0,3298,68,0.0,0.0,0.0,0.0,1.0,3366,68,0,33,0,0.0,,,
ETTh2,nlinear,24,first,spike,3407,hybrid_rankmax,percentile,1.0,0,0,3298,68,0.0,0.0,0.0,0.0,1.0,3366,68,0,33,0,0.0,,,
ETTh2,nlinear,24,first,spike,3407,hybrid_or,percentile,,68,66,3232,0,0.5074626865671642,1.0,0.6732673267326732,0.02001212856276531,0.9799878714372346,3366,68,134,33,33,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,3407,residual,mean_std,2.416902501906649,68,78,3220,0,0.4657534246575342,1.0,0.6355140186915887,0.023650697392359005,0.976349302607641,3366,68,146,33,33,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,3407,flatness,mean_std,325372.250042359,0,21,3277,68,0.0,0.0,0.0,0.006367495451788963,0.9936325045482111,3366,68,21,33,0,0.0,,,
ETTh2,nlinear,24,first,spike,3407,hybrid_rankmax,mean_std,1.3875889721404169,0,0,3298,68,0.0,0.0,0.0,0.0,1.0,3366,68,0,33,0,0.0,,,
ETTh2,nlinear,24,first,spike,3407,hybrid_or,mean_std,,68,98,3200,0,0.40963855421686746,1.0,0.5811965811965811,0.02971497877501516,0.9702850212249848,3366,68,166,33,33,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,3407,residual,iqr,2.14776143,68,140,3158,0,0.3269230769230769,1.0,0.4927536231884058,0.04244996967859309,0.957550030321407,3366,68,208,33,33,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,3407,flatness,iqr,2.1641712816883647,0,146,3152,68,0.0,0.0,0.0,0.044269254093389936,0.9557307459066101,3366,68,146,33,0,0.0,,,
ETTh2,nlinear,24,first,spike,3407,hybrid_rankmax,iqr,1.4028976572133167,0,0,3298,68,0.0,0.0,0.0,0.0,1.0,3366,68,0,33,0,0.0,,,
ETTh2,nlinear,24,first,spike,3407,hybrid_or,iqr,,68,279,3019,0,0.19596541786743515,1.0,0.327710843373494,0.08459672528805337,0.9154032747119466,3366,68,347,33,33,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,3407,residual,mad,2.4964195943355,68,64,3234,0,0.5151515151515151,1.0,0.6799999999999999,0.019405700424499697,0.9805942995755003,3366,68,132,33,33,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,3407,flatness,mad,1.9826003047805587,0,177,3121,68,0.0,0.0,0.0,0.05366889023650697,0.946331109763493,3366,68,177,33,0,0.0,,,
ETTh2,nlinear,24,first,spike,3407,hybrid_rankmax,mad,1.595329408138101,0,0,3298,68,0.0,0.0,0.0,0.0,1.0,3366,68,0,33,0,0.0,,,
ETTh2,nlinear,24,first,spike,3407,hybrid_or,mad,,68,238,3060,0,0.2222222222222222,1.0,0.3636363636363636,0.07216494845360824,0.9278350515463918,3366,68,306,33,33,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,42,residual,percentile,2.4745504259999995,77,66,3223,0,0.5384615384615384,1.0,0.7000000000000001,0.020066889632107024,0.979933110367893,3366,77,143,5,5,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,42,flatness,percentile,1000000.0,0,0,3289,77,0.0,0.0,0.0,0.0,1.0,3366,77,0,5,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,42,hybrid_rankmax,percentile,1.0,0,0,3289,77,0.0,0.0,0.0,0.0,1.0,3366,77,0,5,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,42,hybrid_or,percentile,,77,66,3223,0,0.5384615384615384,1.0,0.7000000000000001,0.020066889632107024,0.979933110367893,3366,77,143,5,5,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,42,residual,mean_std,2.416902501906649,77,78,3211,0,0.4967741935483871,1.0,0.6637931034482758,0.023715415019762844,0.9762845849802372,3366,77,155,5,5,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,42,flatness,mean_std,325372.250042359,0,26,3263,77,0.0,0.0,0.0,0.007905138339920948,0.9920948616600791,3366,77,26,5,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,42,hybrid_rankmax,mean_std,1.3875889721404169,0,0,3289,77,0.0,0.0,0.0,0.0,1.0,3366,77,0,5,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,42,hybrid_or,mean_std,,77,103,3186,0,0.42777777777777776,1.0,0.5992217898832685,0.031316509577379144,0.9686834904226208,3366,77,180,5,5,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,42,residual,iqr,2.14776143,77,139,3150,0,0.35648148148148145,1.0,0.5255972696245734,0.04226208574034661,0.9577379142596534,3366,77,216,5,5,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,42,flatness,iqr,2.1641712816883647,2,144,3145,75,0.0136986301369863,0.025974025974025976,0.017937219730941704,0.04378230465186987,0.9562176953481302,3366,77,146,5,1,0.2,12.0,12.0,12.0
ETTh2,nlinear,24,first,level_shift,42,hybrid_rankmax,iqr,1.4028976572133167,0,0,3289,77,0.0,0.0,0.0,0.0,1.0,3366,77,0,5,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,42,hybrid_or,iqr,,77,276,3013,0,0.21813031161473087,1.0,0.3581395348837209,0.08391608391608392,0.916083916083916,3366,77,353,5,5,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,42,residual,mad,2.4964195943355,77,64,3225,0,0.5460992907801419,1.0,0.7064220183486238,0.01945880206749772,0.9805411979325023,3366,77,141,5,5,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,42,flatness,mad,1.9826003047805587,2,175,3114,75,0.011299435028248588,0.025974025974025976,0.015748031496062992,0.05320766190331408,0.946792338096686,3366,77,177,5,1,0.2,12.0,12.0,12.0
ETTh2,nlinear,24,first,level_shift,42,hybrid_rankmax,mad,1.595329408138101,0,0,3289,77,0.0,0.0,0.0,0.0,1.0,3366,77,0,5,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,42,hybrid_or,mad,,77,236,3053,0,0.24600638977635783,1.0,0.3948717948717949,0.07175433262389784,0.9282456673761021,3366,77,313,5,5,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,2024,residual,percentile,2.4745504259999995,67,67,3232,0,0.5,1.0,0.6666666666666666,0.020309184601394362,0.9796908153986056,3366,67,134,4,4,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,2024,flatness,percentile,1000000.0,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,4,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,2024,hybrid_rankmax,percentile,1.0,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,4,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,2024,hybrid_or,percentile,,67,67,3232,0,0.5,1.0,0.6666666666666666,0.020309184601394362,0.9796908153986056,3366,67,134,4,4,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,2024,residual,mean_std,2.416902501906649,67,79,3220,0,0.4589041095890411,1.0,0.6291079812206573,0.023946650500151562,0.9760533494998485,3366,67,146,4,4,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,2024,flatness,mean_std,325372.250042359,0,26,3273,67,0.0,0.0,0.0,0.007881176113973931,0.992118823886026,3366,67,26,4,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,2024,hybrid_rankmax,mean_std,1.3875889721404169,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,4,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,2024,hybrid_or,mean_std,,67,104,3195,0,0.391812865497076,1.0,0.5630252100840336,0.031524704455895725,0.9684752955441043,3366,67,171,4,4,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,2024,residual,iqr,2.14776143,67,141,3158,0,0.32211538461538464,1.0,0.4872727272727273,0.04274022431039709,0.957259775689603,3366,67,208,4,4,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,2024,flatness,iqr,2.1641712816883647,5,142,3157,62,0.034013605442176874,0.07462686567164178,0.04672897196261682,0.043043346468626856,0.9569566535313732,3366,67,147,4,2,0.5,6.0,6.0,12.0
ETTh2,nlinear,24,first,level_shift,2024,hybrid_rankmax,iqr,1.4028976572133167,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,4,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,2024,hybrid_or,iqr,,67,276,3023,0,0.19533527696793002,1.0,0.32682926829268294,0.08366171567141559,0.9163382843285844,3366,67,343,4,4,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,2024,residual,mad,2.4964195943355,67,65,3234,0,0.5075757575757576,1.0,0.6733668341708543,0.019702940284934828,0.9802970597150652,3366,67,132,4,4,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,2024,flatness,mad,1.9826003047805587,5,173,3126,62,0.028089887640449437,0.07462686567164178,0.04081632653061224,0.05244013337374962,0.9475598666262504,3366,67,178,4,2,0.5,6.0,6.0,12.0
ETTh2,nlinear,24,first,level_shift,2024,hybrid_rankmax,mad,1.595329408138101,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,4,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,2024,hybrid_or,mad,,67,235,3064,0,0.22185430463576158,1.0,0.3631436314363144,0.07123370718399515,0.9287662928160049,3366,67,302,4,4,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,3407,residual,percentile,2.4745504259999995,79,65,3222,0,0.5486111111111112,1.0,0.7085201793721974,0.019774870702768482,0.9802251292972315,3366,79,144,4,4,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,3407,flatness,percentile,1000000.0,0,0,3287,79,0.0,0.0,0.0,0.0,1.0,3366,79,0,4,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,3407,hybrid_rankmax,percentile,1.0,0,0,3287,79,0.0,0.0,0.0,0.0,1.0,3366,79,0,4,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,3407,hybrid_or,percentile,,79,65,3222,0,0.5486111111111112,1.0,0.7085201793721974,0.019774870702768482,0.9802251292972315,3366,79,144,4,4,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,3407,residual,mean_std,2.416902501906649,79,77,3210,0,0.5064102564102564,1.0,0.6723404255319149,0.023425616063279586,0.9765743839367204,3366,79,156,4,4,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,3407,flatness,mean_std,325372.250042359,0,26,3261,79,0.0,0.0,0.0,0.007909948281107393,0.9920900517188926,3366,79,26,4,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,3407,hybrid_rankmax,mean_std,1.3875889721404169,0,0,3287,79,0.0,0.0,0.0,0.0,1.0,3366,79,0,4,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,3407,hybrid_or,mean_std,,79,102,3185,0,0.43646408839779005,1.0,0.6076923076923078,0.031031335564344387,0.9689686644356557,3366,79,181,4,4,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,3407,residual,iqr,2.14776143,79,139,3148,0,0.3623853211009174,1.0,0.531986531986532,0.04228780042592029,0.9577121995740797,3366,79,218,4,4,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,3407,flatness,iqr,2.1641712816883647,0,157,3130,79,0.0,0.0,0.0,0.04776391846668695,0.9522360815333131,3366,79,157,4,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,3407,hybrid_rankmax,iqr,1.4028976572133167,0,0,3287,79,0.0,0.0,0.0,0.0,1.0,3366,79,0,4,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,3407,hybrid_or,iqr,,79,289,2998,0,0.21467391304347827,1.0,0.3534675615212528,0.0879221174323091,0.912077882567691,3366,79,368,4,4,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,3407,residual,mad,2.4964195943355,79,63,3224,0,0.5563380281690141,1.0,0.7149321266968327,0.0191664131426833,0.9808335868573167,3366,79,142,4,4,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,3407,flatness,mad,1.9826003047805587,0,188,3099,79,0.0,0.0,0.0,0.0571950106480073,0.9428049893519928,3366,79,188,4,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,3407,hybrid_rankmax,mad,1.595329408138101,0,0,3287,79,0.0,0.0,0.0,0.0,1.0,3366,79,0,4,0,0.0,,,
ETTh2,nlinear,24,first,level_shift,3407,hybrid_or,mad,,79,248,3039,0,0.2415902140672783,1.0,0.3891625615763547,0.07544873745056282,0.9245512625494372,3366,79,327,4,4,1.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,frozen,42,residual,percentile,2.4745504259999995,39,66,3223,38,0.37142857142857144,0.5064935064935064,0.42857142857142855,0.020066889632107024,0.979933110367893,3366,77,105,5,4,0.8,4.25,3.0,9.0
ETTh2,nlinear,24,first,frozen,42,flatness,percentile,1000000.0,0,0,3289,77,0.0,0.0,0.0,0.0,1.0,3366,77,0,5,0,0.0,,,
ETTh2,nlinear,24,first,frozen,42,hybrid_rankmax,percentile,1.0,0,0,3289,77,0.0,0.0,0.0,0.0,1.0,3366,77,0,5,0,0.0,,,
ETTh2,nlinear,24,first,frozen,42,hybrid_or,percentile,,39,66,3223,38,0.37142857142857144,0.5064935064935064,0.42857142857142855,0.020066889632107024,0.979933110367893,3366,77,105,5,4,0.8,4.25,3.0,9.0
ETTh2,nlinear,24,first,frozen,42,residual,mean_std,2.416902501906649,39,78,3211,38,0.3333333333333333,0.5064935064935064,0.40206185567010305,0.023715415019762844,0.9762845849802372,3366,77,117,5,4,0.8,4.25,3.0,9.0
ETTh2,nlinear,24,first,frozen,42,flatness,mean_std,325372.250042359,17,31,3258,60,0.3541666666666667,0.22077922077922077,0.27199999999999996,0.009425357251444208,0.9905746427485558,3366,77,48,5,5,1.0,12.0,12.0,12.0
ETTh2,nlinear,24,first,frozen,42,hybrid_rankmax,mean_std,1.3875889721404169,0,0,3289,77,0.0,0.0,0.0,0.0,1.0,3366,77,0,5,0,0.0,,,
ETTh2,nlinear,24,first,frozen,42,hybrid_or,mean_std,,42,107,3182,35,0.28187919463087246,0.5454545454545454,0.3716814159292035,0.03253268470659775,0.9674673152934022,3366,77,149,5,5,1.0,5.8,4.0,12.0
ETTh2,nlinear,24,first,frozen,42,residual,iqr,2.14776143,41,139,3150,36,0.22777777777777777,0.5324675324675324,0.31906614785992216,0.04226208574034661,0.9577379142596534,3366,77,180,5,4,0.8,3.5,3.0,6.0
ETTh2,nlinear,24,first,frozen,42,flatness,iqr,2.1641712816883647,25,151,3138,52,0.14204545454545456,0.3246753246753247,0.1976284584980237,0.04591061112800243,0.9540893888719976,3366,77,176,5,5,1.0,10.4,11.0,12.0
ETTh2,nlinear,24,first,frozen,42,hybrid_rankmax,iqr,1.4028976572133167,0,0,3289,77,0.0,0.0,0.0,0.0,1.0,3366,77,0,5,0,0.0,,,
ETTh2,nlinear,24,first,frozen,42,hybrid_or,iqr,,47,282,3007,30,0.14285714285714285,0.6103896103896104,0.23152709359605908,0.08574034660991182,0.9142596533900882,3366,77,329,5,5,1.0,4.6,4.0,9.0
ETTh2,nlinear,24,first,frozen,42,residual,mad,2.4964195943355,39,64,3225,38,0.3786407766990291,0.5064935064935064,0.43333333333333335,0.01945880206749772,0.9805411979325023,3366,77,103,5,4,0.8,4.25,3.0,9.0
ETTh2,nlinear,24,first,frozen,42,flatness,mad,1.9826003047805587,25,182,3107,52,0.12077294685990338,0.3246753246753247,0.17605633802816903,0.05533596837944664,0.9446640316205533,3366,77,207,5,5,1.0,10.4,11.0,12.0
ETTh2,nlinear,24,first,frozen,42,hybrid_rankmax,mad,1.595329408138101,0,0,3289,77,0.0,0.0,0.0,0.0,1.0,3366,77,0,5,0,0.0,,,
ETTh2,nlinear,24,first,frozen,42,hybrid_or,mad,,45,242,3047,32,0.156794425087108,0.5844155844155844,0.24725274725274723,0.07357859531772576,0.9264214046822743,3366,77,287,5,5,1.0,5.2,4.0,9.0
ETTh2,nlinear,24,first,frozen,2024,residual,percentile,2.4745504259999995,19,67,3232,48,0.22093023255813954,0.2835820895522388,0.2483660130718954,0.020309184601394362,0.9796908153986056,3366,67,86,4,4,1.0,9.25,9.5,11.0
ETTh2,nlinear,24,first,frozen,2024,flatness,percentile,1000000.0,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,4,0,0.0,,,
ETTh2,nlinear,24,first,frozen,2024,hybrid_rankmax,percentile,1.0,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,4,0,0.0,,,
ETTh2,nlinear,24,first,frozen,2024,hybrid_or,percentile,,19,67,3232,48,0.22093023255813954,0.2835820895522388,0.2483660130718954,0.020309184601394362,0.9796908153986056,3366,67,86,4,4,1.0,9.25,9.5,11.0
ETTh2,nlinear,24,first,frozen,2024,residual,mean_std,2.416902501906649,19,79,3220,48,0.19387755102040816,0.2835820895522388,0.2303030303030303,0.023946650500151562,0.9760533494998485,3366,67,98,4,4,1.0,9.25,9.5,11.0
ETTh2,nlinear,24,first,frozen,2024,flatness,mean_std,325372.250042359,19,30,3269,48,0.3877551020408163,0.2835820895522388,0.3275862068965517,0.009093664746892998,0.990906335253107,3366,67,49,4,4,1.0,12.0,12.0,12.0
ETTh2,nlinear,24,first,frozen,2024,hybrid_rankmax,mean_std,1.3875889721404169,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,4,0,0.0,,,
ETTh2,nlinear,24,first,frozen,2024,hybrid_or,mean_std,,25,108,3191,42,0.18796992481203006,0.373134328358209,0.25,0.032737193088814794,0.9672628069111852,3366,67,133,4,4,1.0,9.25,9.5,11.0
ETTh2,nlinear,24,first,frozen,2024,residual,iqr,2.14776143,24,141,3158,43,0.14545454545454545,0.3582089552238806,0.20689655172413793,0.04274022431039709,0.957259775689603,3366,67,165,4,4,1.0,5.75,6.0,9.0
ETTh2,nlinear,24,first,frozen,2024,flatness,iqr,2.1641712816883647,39,145,3154,28,0.21195652173913043,0.582089552238806,0.31075697211155373,0.04395271294331616,0.9560472870566838,3366,67,184,4,4,1.0,7.0,9.0,10.0
ETTh2,nlinear,24,first,frozen,2024,hybrid_rankmax,iqr,1.4028976572133167,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,4,0,0.0,,,
ETTh2,nlinear,24,first,frozen,2024,hybrid_or,iqr,,44,279,3020,23,0.13622291021671826,0.6567164179104478,0.22564102564102564,0.08457108214610488,0.9154289178538951,3366,67,323,4,4,1.0,3.5,3.5,7.0
ETTh2,nlinear,24,first,frozen,2024,residual,mad,2.4964195943355,19,65,3234,48,0.2261904761904762,0.2835820895522388,0.25165562913907286,0.019702940284934828,0.9802970597150652,3366,67,84,4,4,1.0,9.25,9.5,11.0
ETTh2,nlinear,24,first,frozen,2024,flatness,mad,1.9826003047805587,40,177,3122,27,0.18433179723502305,0.5970149253731343,0.28169014084507044,0.05365262200666869,0.9463473779933314,3366,67,217,4,4,1.0,6.75,8.5,10.0
ETTh2,nlinear,24,first,frozen,2024,hybrid_rankmax,mad,1.595329408138101,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,4,0,0.0,,,
ETTh2,nlinear,24,first,frozen,2024,hybrid_or,mad,,41,239,3060,26,0.14642857142857144,0.6119402985074627,0.23631123919308358,0.07244619581691422,0.9275538041830858,3366,67,280,4,4,1.0,6.0,7.0,10.0
ETTh2,nlinear,24,first,frozen,3407,residual,percentile,2.4745504259999995,53,65,3222,26,0.4491525423728814,0.6708860759493671,0.5380710659898477,0.019774870702768482,0.9802251292972315,3366,79,118,4,4,1.0,4.5,4.0,8.0
ETTh2,nlinear,24,first,frozen,3407,flatness,percentile,1000000.0,0,0,3287,79,0.0,0.0,0.0,0.0,1.0,3366,79,0,4,0,0.0,,,
ETTh2,nlinear,24,first,frozen,3407,hybrid_rankmax,percentile,1.0,0,0,3287,79,0.0,0.0,0.0,0.0,1.0,3366,79,0,4,0,0.0,,,
ETTh2,nlinear,24,first,frozen,3407,hybrid_or,percentile,,53,65,3222,26,0.4491525423728814,0.6708860759493671,0.5380710659898477,0.019774870702768482,0.9802251292972315,3366,79,118,4,4,1.0,4.5,4.0,8.0
ETTh2,nlinear,24,first,frozen,3407,residual,mean_std,2.416902501906649,54,77,3210,25,0.4122137404580153,0.6835443037974683,0.5142857142857142,0.023425616063279586,0.9765743839367204,3366,79,131,4,4,1.0,4.5,4.0,8.0
ETTh2,nlinear,24,first,frozen,3407,flatness,mean_std,325372.250042359,31,31,3256,48,0.5,0.3924050632911392,0.43971631205673756,0.009431092181320353,0.9905689078186797,3366,79,62,4,4,1.0,12.0,12.0,12.0
ETTh2,nlinear,24,first,frozen,3407,hybrid_rankmax,mean_std,1.3875889721404169,0,0,3287,79,0.0,0.0,0.0,0.0,1.0,3366,79,0,4,0,0.0,,,
ETTh2,nlinear,24,first,frozen,3407,hybrid_or,mean_std,,61,107,3180,18,0.3630952380952381,0.7721518987341772,0.4939271255060729,0.032552479464557346,0.9674475205354427,3366,79,168,4,4,1.0,4.5,4.0,8.0
ETTh2,nlinear,24,first,frozen,3407,residual,iqr,2.14776143,58,139,3148,21,0.29441624365482233,0.7341772151898734,0.42028985507246375,0.04228780042592029,0.9577121995740797,3366,79,197,4,4,1.0,3.25,3.5,4.0
ETTh2,nlinear,24,first,frozen,3407,flatness,iqr,2.1641712816883647,33,166,3121,46,0.1658291457286432,0.4177215189873418,0.23741007194244607,0.050501977487070276,0.9494980225129297,3366,79,199,4,4,1.0,11.5,11.5,12.0
ETTh2,nlinear,24,first,frozen,3407,hybrid_rankmax,iqr,1.4028976572133167,0,0,3287,79,0.0,0.0,0.0,0.0,1.0,3366,79,0,4,0,0.0,,,
ETTh2,nlinear,24,first,frozen,3407,hybrid_or,iqr,,64,298,2989,15,0.17679558011049723,0.810126582278481,0.2902494331065759,0.09066017645269242,0.9093398235473076,3366,79,362,4,4,1.0,3.25,3.5,4.0
